3.8897E+00	7.0048E+00
3.8930E+00	8.0048E+00
3.8953E+00	9.0048E+00
3.9088E+00	1.0005E+01
4.0621E+00	1.1083E+01
4.2125E+00	1.2147E+01
4.6518E+00	1.3231E+01
5.3240E+00	1.4765E+01
6.0583E+00	1.6279E+01
7.0163E+00	1.7989E+01
7.4163E+00	1.8697E+01
7.8163E+00	1.9386E+01
8.2162E+00	2.0062E+01
8.6163E+00	2.0722E+01
9.0163E+00	2.1366E+01
9.4163E+00	2.1990E+01
9.8164E+00	2.2593E+01
9.9163E+00	2.2721E+01
1.0216E+01	2.3157E+01
1.0516E+01	2.3584E+01
1.0816E+01	2.4003E+01
1.1117E+01	2.4416E+01
1.1417E+01	2.4825E+01
1.1517E+01	2.4942E+01
1.1717E+01	2.5212E+01
1.1917E+01	2.5482E+01
1.2017E+01	2.5616E+01
1.2117E+01	2.5703E+01
1.2217E+01	2.5837E+01
1.2417E+01	2.6105E+01
1.2617E+01	2.6373E+01
1.2817E+01	2.6640E+01
1.2917E+01	2.6753E+01
1.3017E+01	2.6887E+01
1.3118E+01	2.7021E+01
1.3217E+01	2.7154E+01
1.3318E+01	2.7288E+01
1.3418E+01	2.7399E+01
1.3518E+01	2.7533E+01
1.3618E+01	2.7666E+01
1.3718E+01	2.7775E+01
1.3818E+01	2.7908E+01
1.3918E+01	2.8042E+01
1.4018E+01	2.8175E+01
1.4119E+01	2.8309E+01
1.4219E+01	2.8415E+01
1.4263E+01	2.8462E+01
1.4319E+01	2.8518E+01
1.4419E+01	2.8651E+01
1.4519E+01	2.8765E+01
1.4631E+01	2.8893E+01
1.4647E+01	2.8898E+01
1.4716E+01	2.8922E+01
1.4818E+01	2.8959E+01
1.4899E+01	2.8993E+01
1.4986E+01	2.9035E+01
1.5075E+01	2.9086E+01
1.5165E+01	2.9146E+01
1.5224E+01	2.8979E+01
1.5826E+01	2.9969E+01
1.6128E+01	3.0272E+01
1.6304E+01	3.0524E+01
1.6429E+01	3.0713E+01
1.6527E+01	3.0860E+01
1.6606E+01	3.0981E+01
1.6673E+01	3.1083E+01
1.6731E+01	3.1172E+01
1.6783E+01	3.1251E+01
1.6828E+01	3.1322E+01
1.6870E+01	3.1387E+01
1.6908E+01	3.1446E+01
1.6943E+01	3.1502E+01
1.6975E+01	3.1554E+01
1.7005E+01	3.1603E+01
1.7033E+01	3.1649E+01
1.7060E+01	3.1693E+01
1.7085E+01	3.1735E+01
1.7108E+01	3.1775E+01
1.7131E+01	3.1813E+01
1.7228E+01	3.1954E+01
1.7375E+01	3.2363E+01
1.7486E+01	3.2707E+01
1.7575E+01	3.3005E+01
1.7650E+01	3.3272E+01
1.7716E+01	3.3489E+01
1.7774E+01	3.3681E+01
1.7827E+01	3.3857E+01
1.7877E+01	3.4017E+01
1.7923E+01	3.4159E+01
1.7967E+01	3.4285E+01
1.8009E+01	3.4399E+01
1.8049E+01	3.4501E+01
1.8088E+01	3.4594E+01
1.8125E+01	3.4678E+01
1.8161E+01	3.4755E+01
1.8196E+01	3.4827E+01
1.8231E+01	3.4894E+01
1.8264E+01	3.4955E+01
1.8296E+01	3.5012E+01
1.8328E+01	3.5064E+01
1.8358E+01	3.5112E+01
1.8388E+01	3.5157E+01
1.8417E+01	3.5199E+01
